settlement_name_record_id,source_place_code,canonical_name,ascii_name,place_slug,place_type_code,settlement_scale,urbanity,parent_source_place_code,major_city_source_place_code,region_code,region_name,country_code_sim,is_national_capital,is_regional_anchor,terrain_zone_code,location_character,dominant_function,property_context_tags,naming_origin,naming_influence,nickname,nickname_reason,naming_status_code,feature_lifecycle_status_code,spatial_assignment_status,source_created_on,source_basis,source_dataset_id,runtime_effect_scope,record_status
NG-NAM-SET-000253,NGP-000253,Kestrel Market,Kestrel Market,kestrel-market,MARKET_CENTRE,rural_service_node,peri_urban,NGP-000203,NGP-000173,NGR-03,Vondrel Plateau,NVG,false,false,agricultural_plateau,Market and service node linked to Windcross,retail_trade_and_rural_services,retail_units|mixed_use_buildings|storage|small_warehouses,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000254,NGP-000254,Orchard Exchange,Orchard Exchange,orchard-exchange,MARKET_CENTRE,rural_service_node,peri_urban,NGP-000206,NGP-000173,NGR-03,Vondrel Plateau,NVG,false,false,agricultural_plateau,Market and service node linked to Eastbarrow,retail_trade_and_rural_services,retail_units|mixed_use_buildings|storage|small_warehouses,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000255,NGP-000255,Old Silo,Old Silo,old-silo,MARKET_CENTRE,rural_service_node,peri_urban,NGP-000209,NGP-000173,NGR-03,Vondrel Plateau,NVG,false,false,agricultural_plateau,Market and service node linked to Harrowfield,retail_trade_and_rural_services,retail_units|mixed_use_buildings|storage|small_warehouses,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000256,NGP-000256,Vondara AgroTech Park,Vondara AgroTech Park,vondara-agrotech-park,INDUSTRIAL_ZONE,special_economic_locality,specialized,NGP-000173,NGP-000173,NGR-03,Vondrel Plateau,NVG,false,false,agricultural_plateau,Industrial and logistics locality within Vondrel Plateau,manufacturing_and_logistics,warehouses|factories|logistics_yards|industrial_land,tribal_influenced,Vondoria,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000257,NGP-000257,Kestrel Freight Estate,Kestrel Freight Estate,kestrel-freight-estate,INDUSTRIAL_ZONE,special_economic_locality,specialized,NGP-000175,NGP-000173,NGR-03,Vondrel Plateau,NVG,false,false,agricultural_plateau,Industrial and logistics locality within Vondrel Plateau,processing_and_freight,warehouses|factories|logistics_yards|industrial_land,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000258,NGP-000258,Silvermere,Silvermere,silvermere,CITY,national_or_regional_metropolis,metropolitan,,NGP-000258,NGR-04,Nyara Basin,NVG,false,true,lake_and_wetland_basin,"Lake metropolis, inland port, fisheries and water-technology centre",regional_metropolitan_services,apartments|offices|retail|mixed_use|hotels,geographic_descriptive,NoveGeo landscape lexicon,The Mirror,Calm basin waters reflect the city skyline in the dry season.,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000259,NGP-000259,Nyandor,Nyandor,nyandor,MUNICIPALITY,municipal_urban,urban,,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Municipal service centre within Nyara Basin,administration_and_services,houses|apartments|plots|retail|offices,tribal_influenced,Nyandura,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000260,NGP-000260,Reedhaven,Reedhaven,reedhaven,MUNICIPALITY,municipal_urban,urban,,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Municipal service centre within Nyara Basin,trade_and_residential_growth,houses|apartments|plots|retail|offices,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000261,NGP-000261,Lakemarch,Lakemarch,lakemarch,MUNICIPALITY,municipal_urban,urban,,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Municipal service centre within Nyara Basin,regional_production_and_services,houses|apartments|plots|retail|offices,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000262,NGP-000262,Silvermere Central,Silvermere Central,silvermere-central,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000258,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Metropolitan district of Silvermere,commerce_and_mixed_use,apartments|offices|retail|mixed_use,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000263,NGP-000263,Lakefront Exchange,Lakefront Exchange,lakefront-exchange,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000258,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Metropolitan district of Silvermere,commerce_and_mixed_use,apartments|offices|retail|mixed_use,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000264,NGP-000264,Reedbank Ward,Reedbank Ward,reedbank-ward,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000258,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Metropolitan district of Silvermere,civic_and_public_services,apartments|offices|retail|mixed_use,neutral_civic_or_planned,National civic lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000265,NGP-000265,Canal Quarter,Canal Quarter,canal-quarter,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000258,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Metropolitan district of Silvermere,international_and_mixed_use,apartments|offices|retail|mixed_use,neutral_civic_or_planned,National civic lexicon,Little Amsterdam,Dutch water engineers and canal-front housing influenced the area's modern character.,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000266,NGP-000266,Old Ferry,Old Ferry,old-ferry,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000258,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Metropolitan district of Silvermere,transport_and_logistics,apartments|offices|retail|mixed_use,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000267,NGP-000267,Civic Isles,Civic Isles,civic-isles,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000258,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Metropolitan district of Silvermere,civic_and_public_services,apartments|offices|retail|mixed_use,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000268,NGP-000268,Museum Reach,Museum Reach,museum-reach,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000258,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Metropolitan district of Silvermere,education_and_research,apartments|offices|retail|mixed_use,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000269,NGP-000269,West Quays,West Quays,west-quays,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000258,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Metropolitan district of Silvermere,transport_and_logistics,apartments|offices|retail|mixed_use,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000270,NGP-000270,Bluewater,Bluewater,bluewater,SUBURB,urban_neighborhood,urban,NGP-000258,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Residential neighborhood of Silvermere,waterfront_residential,detached_houses|townhouses|apartments|residential_plots,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000271,NGP-000271,Nyarin Gardens,Nyarin Gardens,nyarin-gardens,SUBURB,urban_neighborhood,urban,NGP-000258,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Residential neighborhood of Silvermere,garden_residential,detached_houses|townhouses|apartments|residential_plots,tribal_influenced,Nyandura,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000272,NGP-000272,Heron Park,Heron Park,heron-park,SUBURB,urban_neighborhood,urban,NGP-000258,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Residential neighborhood of Silvermere,garden_residential,detached_houses|townhouses|apartments|residential_plots,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000273,NGP-000273,Willowmere,Willowmere,willowmere,SUBURB,urban_neighborhood,urban,NGP-000258,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Residential neighborhood of Silvermere,mixed_density_residential,detached_houses|townhouses|apartments|residential_plots,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000274,NGP-000274,Canalview,Canalview,canalview,SUBURB,urban_neighborhood,urban,NGP-000258,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Residential neighborhood of Silvermere,waterfront_residential,detached_houses|townhouses|apartments|residential_plots,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000275,NGP-000275,Lakeside North,Lakeside North,lakeside-north,SUBURB,urban_neighborhood,urban,NGP-000258,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Residential neighborhood of Silvermere,growth_corridor_residential,detached_houses|townhouses|apartments|residential_plots,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000276,NGP-000276,Pearlbank,Pearlbank,pearlbank,SUBURB,urban_neighborhood,urban,NGP-000258,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Residential neighborhood of Silvermere,mixed_density_residential,detached_houses|townhouses|apartments|residential_plots,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000277,NGP-000277,Mistral Court,Mistral Court,mistral-court,SUBURB,urban_neighborhood,urban,NGP-000258,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Residential neighborhood of Silvermere,garden_residential,detached_houses|townhouses|apartments|residential_plots,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000278,NGP-000278,Fenwick,Fenwick,fenwick,SUBURB,urban_neighborhood,urban,NGP-000258,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Residential neighborhood of Silvermere,mixed_density_residential,detached_houses|townhouses|apartments|residential_plots,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000279,NGP-000279,Riverglass,Riverglass,riverglass,SUBURB,urban_neighborhood,urban,NGP-000258,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Residential neighborhood of Silvermere,waterfront_residential,detached_houses|townhouses|apartments|residential_plots,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000280,NGP-000280,New Delft,New Delft,new-delft,SUBURB,urban_neighborhood,urban,NGP-000258,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Residential neighborhood of Silvermere,cosmopolitan_residential,detached_houses|townhouses|apartments|residential_plots,international_settler,International diaspora,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000281,NGP-000281,Sedgefield,Sedgefield,sedgefield,SUBURB,urban_neighborhood,urban,NGP-000258,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Residential neighborhood of Silvermere,mixed_density_residential,detached_houses|townhouses|apartments|residential_plots,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000282,NGP-000282,Nyarin,Nyarin,nyarin,TOWN,secondary_urban,urban,NGP-000259,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Regional fisheries centre,fisheries,houses|apartments|commercial_plots|retail|warehouses,tribal_influenced,Nyandura,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000283,NGP-000283,Nyondar,Nyondar,nyondar,TOWN,secondary_urban,urban,NGP-000259,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Regional wetland agriculture centre,wetland_agriculture,houses|apartments|commercial_plots|retail|warehouses,tribal_influenced,Nyandura,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000284,NGP-000284,Nyavora,Nyavora,nyavora,TOWN,secondary_urban,urban,NGP-000259,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Regional tourism centre,tourism,houses|apartments|commercial_plots|retail|warehouses,tribal_influenced,Nyandura,Reed City,Dense reed beds surround the town's channels and landing places.,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000285,NGP-000285,Osprey Bend,Osprey Bend,osprey-bend,TOWN,secondary_urban,urban,NGP-000259,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Regional water transport centre,water_transport,houses|apartments|commercial_plots|retail|warehouses,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000286,NGP-000286,Pelican Reach,Pelican Reach,pelican-reach,TOWN,secondary_urban,urban,NGP-000259,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Regional basin services centre,basin_services,houses|apartments|commercial_plots|retail|warehouses,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000287,NGP-000287,Fenmere,Fenmere,fenmere,TOWN,secondary_urban,urban,NGP-000260,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Regional fisheries centre,fisheries,houses|apartments|commercial_plots|retail|warehouses,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000288,NGP-000288,Lotus Ford,Lotus Ford,lotus-ford,TOWN,secondary_urban,urban,NGP-000260,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Regional wetland agriculture centre,wetland_agriculture,houses|apartments|commercial_plots|retail|warehouses,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000289,NGP-000289,Rivermist,Rivermist,rivermist,TOWN,secondary_urban,urban,NGP-000260,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Regional tourism centre,tourism,houses|apartments|commercial_plots|retail|warehouses,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000290,NGP-000290,Heronfall,Heronfall,heronfall,TOWN,secondary_urban,urban,NGP-000260,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Regional water transport centre,water_transport,houses|apartments|commercial_plots|retail|warehouses,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000291,NGP-000291,Delftwater,Delftwater,delftwater,TOWN,secondary_urban,urban,NGP-000260,NGP-000258,NGR-04,Nyara Basin,NVG,false,false,lake_and_wetland_basin,Regional basin services centre,basin_services,houses|apartments|commercial_plots|retail|warehouses,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
